ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10225363,HY412479,9/6/2015 7:15,062XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,TRUE,313,3,20,42,04A,1179990,1863780,2015,2/10/2018 15:50,41.78148328,-87.61565747,"(41.781483281, -87.615657469)"
10225366,HY412517,9/5/2015 23:00,054XX S UNIVERSITY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,233,2,4,41,7,1184718,1869696,2015,2/10/2018 15:50,41.79760768,-87.59813826,"(41.797607683, -87.598138262)"
10225387,HY412568,9/3/2015 2:00,058XX N WINTHROP AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2022,20,48,77,08A,1167806,1939021,2015,2/10/2018 15:50,41.98822046,-87.65815637,"(41.988220457, -87.658156374)"
11859656,JC471240,10/13/2019 14:10,051XX N BROADWAY,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,2033,20,47,3,08A,1167380,1934505,2019,10/20/2019 16:03,41.97583764,-87.65985384,"(41.975837637, -87.659853835)"
10225419,HY412556,9/6/2015 9:30,024XX W NORTH AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,DRUG STORE,FALSE,FALSE,1434,14,1,24,04A,1159674,1910563,2015,2/10/2018 15:50,41.91030206,-87.68885364,"(41.910302064, -87.68885364)"
10225432,HY412555,9/6/2015 9:36,062XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,714,7,16,67,08A,1166409,1863379,2015,2/10/2018 15:50,41.78068314,-87.66545991,"(41.780683143, -87.665459906)"
10047230,HY236509,4/26/2015 11:16,082XX S RACINE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CONVENIENCE STORE,TRUE,FALSE,613,6,21,71,04A,1169757,1850121,2015,2/10/2018 15:50,41.74422947,-87.65356963,"(41.744229473, -87.653569625)"
10225462,HY412465,9/6/2015 6:30,069XX S WINCHESTER AVE,1025,ARSON,AGGRAVATED,RESIDENCE,FALSE,FALSE,735,7,17,67,9,1164555,1858601,2015,2/10/2018 15:50,41.76761099,-87.67239166,"(41.767610987, -87.672391655)"
10225467,HY412578,9/6/2015 10:00,023XX N MAJOR AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2515,25,37,19,08A,1138000,1914896,2015,2/10/2018 15:50,41.9226116,-87.76837159,"(41.922611595, -87.768371587)"
10225468,HY412592,9/6/2015 10:20,047XX S CICERO AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,814,8,23,56,08A,1145156,1872861,2015,2/10/2018 15:50,41.80712983,-87.74313966,"(41.807129833, -87.743139659)"
10225472,HY412641,9/5/2015 23:00,036XX W CORTLAND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2535,25,26,22,7,1151598,1912376,2015,2/10/2018 15:50,41.91543979,-87.71847414,"(41.915439785, -87.718474136)"
10225479,HY412669,9/5/2015 22:00,005XX W 43RD PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,925,9,11,61,7,1173158,1876069,2015,2/10/2018 15:50,41.81535932,-87.64034181,"(41.815359317, -87.640341811)"
10225485,HY412644,9/6/2015 10:00,080XX S EBERHART AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,TRUE,631,6,6,44,04A,1180967,1851905,2015,2/10/2018 15:50,41.74887462,-87.61244047,"(41.748874624, -87.612440473)"
10225489,HY412677,9/6/2015 2:00,028XX N OAK PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2511,25,36,18,7,1130597,1918225,2015,2/10/2018 15:50,41.93187739,-87.79549635,"(41.931877393, -87.795496354)"
10225510,HY412703,9/6/2015 7:00,049XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,FALSE,224,2,3,38,7,1179267,1872386,2015,2/10/2018 15:50,41.80511548,-87.61804561,"(41.805115475, -87.618045611)"
10225511,HY412616,9/6/2015 10:45,018XX S JEFFERSON ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,1235,12,25,31,08A,1172622,1891366,2015,2/10/2018 15:50,41.85734746,-87.64185623,"(41.857347456, -87.64185623)"
10225519,HY412454,9/6/2015 2:15,079XX S ST LAWRENCE AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,624,6,6,44,08A,1181612,1852489,2015,2/10/2018 15:50,41.75046233,-87.61005899,"(41.75046233, -87.610058986)"
10006333,HY191873,3/16/2015 12:00,033XX W 65TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,831,8,15,66,08A,1155238,1860992,2015,2/10/2018 15:50,41.77436365,-87.70647896,"(41.774363649, -87.706478959)"
10225557,HY411337,9/5/2015 9:25,043XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1114,11,28,26,08A,1147226,1901097,2015,2/10/2018 15:50,41.8845739,-87.73482569,"(41.884573898, -87.734825688)"
10225589,HY412813,9/6/2015 14:09,003XX S MAPLEWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1125,11,2,28,08A,1159433,1898396,2015,2/10/2018 15:50,41.87691974,-87.69007408,"(41.876919736, -87.69007408)"
10225594,HY412604,9/6/2015 10:41,035XX W VAN BUREN ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1133,11,28,27,08A,1152955,1897800,2015,2/10/2018 15:50,41.87541501,-87.71387525,"(41.875415013, -87.713875252)"
10225615,HY412841,9/5/2015 19:00,012XX W FULTON MARKET,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1215,12,27,28,7,1168191,1902014,2015,2/10/2018 15:50,41.88666318,-87.65781288,"(41.886663176, -87.657812882)"
10225632,HY412864,9/6/2015 11:36,016XX N LA SALLE DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1814,18,43,7,7,1174831,1911207,2015,2/10/2018 15:50,41.91174322,-87.63315379,"(41.911743218, -87.633153791)"
10225639,HY412914,9/6/2015 15:20,010XX W 31ST ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,913,9,11,60,08A,1170026,1884285,2015,2/10/2018 15:50,41.83797355,-87.65159132,"(41.837973553, -87.65159132)"
10225650,HY412771,9/5/2015 20:30,048XX S HONORE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,931,9,20,61,7,1164831,1872671,2015,2/10/2018 15:50,41.80621503,-87.67098269,"(41.806215027, -87.670982692)"
10225658,HY412827,9/6/2015 11:00,036XX S INDIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,212,2,3,35,7,1178199,1880877,2015,2/10/2018 15:50,41.82843982,-87.62170465,"(41.828439817, -87.621704653)"
10225668,HY412866,8/3/2015 18:00,037XX S KEDZIE AVE,560,ASSAULT,SIMPLE,FACTORY/MANUFACTURING BUILDING,TRUE,FALSE,911,9,12,58,08A,1155641,1879824,2015,2/10/2018 15:50,41.8260332,-87.70449658,"(41.826033198, -87.704496575)"
12012330,JD189367,3/18/2020 8:50,023XX N KEELER AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2525,25,35,20,08A,1147996,1915240,2020,3/25/2020 15:47,41.92336897,-87.73163383,"(41.923368973, -87.731633833)"
10225715,HY412945,9/6/2015 16:20,076XX N SHERIDAN RD,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2422,24,49,1,08A,1165463,1950802,2015,9/17/2015 11:37,42.02059812,-87.66643658,"(42.02059812, -87.666436575)"
10225747,HY413026,9/6/2015 17:30,056XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1513,15,29,25,08A,1138755,1894115,2015,2/10/2018 15:50,41.86557227,-87.76610223,"(41.865572266, -87.766102234)"
10225765,HY413022,9/6/2015 17:40,013XX W 79TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,612,6,21,71,08A,1168547,1852373,2015,2/10/2018 15:50,41.75043542,-87.65793843,"(41.750435417, -87.65793843)"
10225788,HY413052,9/6/2015 6:00,069XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,735,7,17,67,04A,1166208,1858720,2015,2/10/2018 15:50,41.76790252,-87.66632929,"(41.767902522, -87.666329286)"
10225791,HY413087,9/6/2015 18:40,052XX W ADAMS ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1522,15,29,25,08A,1141475,1898830,2015,2/10/2018 15:50,41.87846109,-87.75600042,"(41.878461088, -87.756000418)"
10045768,HY234314,4/9/2015 1:00,005XX E 43RD ST,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,221,2,4,38,08A,1180758,1876625,2015,2/10/2018 15:50,41.81671346,-87.61244689,"(41.816713456, -87.612446891)"
10225806,HY413040,9/6/2015 15:00,012XX W GREENLEAF AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2423,24,49,1,7,1166921,1947102,2015,2/10/2018 15:50,42.01041398,-87.66117814,"(42.010413978, -87.661178143)"
10225812,HY413076,9/6/2015 18:35,012XX W 18TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,1233,12,25,31,04A,1168567,1891552,2015,2/10/2018 15:50,41.8579465,-87.65673496,"(41.857946504, -87.656734956)"
10225817,HY413123,9/6/2015 19:15,015XX S SPRINGFIELD AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,1014,10,24,29,04A,1150629,1892241,2015,2/10/2018 15:50,41.86020622,-87.7225607,"(41.860206224, -87.722560704)"
10225831,HY413175,9/6/2015 18:00,015XX N BELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,1,24,7,1161128,1910102,2015,2/10/2018 15:50,41.90900694,-87.68352504,"(41.909006943, -87.683525037)"
10225846,HY412331,9/6/2015 2:34,007XX N WABASH AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1833,18,42,8,08A,1176598,1905516,2015,2/10/2018 15:50,41.89608709,-87.62683463,"(41.89608709, -87.626834633)"
10225848,HY413197,9/6/2015 20:34,021XX N PULASKI RD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,2525,25,30,20,04A,1149369,1913810,2015,2/10/2018 15:50,41.91941837,-87.72662607,"(41.919418374, -87.726626066)"
10225852,HY412939,9/6/2015 15:23,024XX N KEDZIE BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1413,14,35,22,7,1154631,1915981,2015,2/10/2018 15:50,41.92527199,-87.70723442,"(41.925271994, -87.707234423)"
10225859,HY413141,9/6/2015 19:15,089XX S BUFFALO AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,TRUE,424,4,10,46,04A,1199595,1846393,2015,2/10/2018 15:50,41.73330075,-87.54436709,"(41.733300748, -87.544367092)"
10225860,HY413105,9/6/2015 19:03,079XX S INGLESIDE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,TRUE,624,6,8,44,04A,1183940,1852521,2015,2/10/2018 15:50,41.75049612,-87.60152721,"(41.750496123, -87.601527212)"
10225867,HY413126,9/6/2015 19:10,082XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,631,6,8,44,08A,1183998,1850583,2015,2/10/2018 15:50,41.74517669,-87.60137509,"(41.745176694, -87.601375088)"
10225885,HY413200,9/6/2015 20:45,011XX W 57TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,712,7,16,68,08A,1169499,1866993,2015,2/10/2018 15:50,41.79053397,-87.65402671,"(41.790533968, -87.654026714)"
10225893,HY413246,9/6/2015 21:18,072XX S WASHTENAW AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,831,8,18,66,08A,1159624,1856621,2015,2/10/2018 15:50,41.76228013,-87.69052028,"(41.762280132, -87.690520283)"
10225895,HY413263,9/6/2015 21:20,066XX S OAKLEY AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,832,8,15,66,08A,1162216,1860566,2015,2/10/2018 15:50,41.77305223,-87.68091052,"(41.773052225, -87.680910521)"
10225914,HY413211,9/6/2015 20:45,044XX N RICHMOND ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1724,17,33,14,04A,1155916,1929321,2015,2/10/2018 15:50,41.96185203,-87.70215177,"(41.961852026, -87.702151769)"
10225915,HY413321,9/6/2015 18:10,009XX W ADDISON ST,560,ASSAULT,SIMPLE,CTA STATION,FALSE,FALSE,1923,19,44,6,08A,1169188,1924102,2015,2/10/2018 15:50,41.94725226,-87.65350869,"(41.947252263, -87.65350869)"
10225917,HY413104,9/6/2015 18:43,081XX S CRANDON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,TRUE,414,4,8,46,04A,1192936,1851405,2015,2/10/2018 15:50,41.74721903,-87.56859859,"(41.747219031, -87.568598588)"
10225923,HY411263,9/5/2015 7:45,093XX S KIMBARK AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,413,4,8,47,08A,1186501,1843256,2015,2/10/2018 15:50,41.72501184,-87.59243492,"(41.725011842, -87.592434922)"
10062918,HY251306,5/7/2015 21:00,067XX S DAMEN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,726,7,15,67,08A,1164183,1860143,2015,2/10/2018 15:50,41.77185028,-87.67371186,"(41.771850282, -87.673711855)"
10225954,HY413217,9/6/2015 20:30,020XX N KOSTNER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2522,25,30,20,04A,1146721,1913398,2015,2/10/2018 15:50,41.9183388,-87.73636581,"(41.918338801, -87.736365805)"
10225966,HY413365,9/6/2015 23:30,059XX S LAFLIN ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,713,7,16,67,08A,1167350,1865382,2015,2/10/2018 15:50,41.78615952,-87.66195268,"(41.786159515, -87.661952684)"
10225968,HY413357,9/6/2015 23:13,074XX S PERRY AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,731,7,6,69,08A,1176684,1855576,2015,2/10/2018 15:50,41.75904568,-87.6280246,"(41.75904568, -87.628024599)"
10225976,HY413278,9/6/2015 21:20,088XX S ESCANABA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,423,4,10,46,04A,1196921,1846964,2015,2/10/2018 15:50,41.73493446,-87.55414409,"(41.734934464, -87.554144094)"
10225978,HY413353,9/6/2015 22:22,061XX W MONTROSE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1622,16,38,15,08A,1134809,1928614,2015,2/10/2018 15:50,41.96031236,-87.77977104,"(41.960312361, -87.779771036)"
10225981,HY413333,9/6/2015 22:51,044XX N KIMBALL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1724,17,33,14,04A,1152918,1929399,2015,2/10/2018 15:50,41.96212613,-87.71317211,"(41.962126133, -87.713172111)"
10226008,HY413312,9/6/2015 16:30,016XX W MONROE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,2,28,7,1165324,1899615,2015,2/10/2018 15:50,41.88014158,-87.66840946,"(41.88014158, -87.668409463)"
10226010,HY413386,9/6/2015 23:30,071XX S VINCENNES AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,731,7,6,69,08A,1176662,1857822,2015,2/10/2018 15:50,41.76520946,-87.62803774,"(41.765209455, -87.628037736)"
10226026,HY413469,9/7/2015 1:30,0000X W DIVISION ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1824,18,42,8,08A,1175961,1908371,2015,2/10/2018 15:50,41.90393572,-87.6290881,"(41.903935719, -87.6290881)"
10226048,HY413341,9/6/2015 22:35,001XX E 60TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,311,3,20,40,08A,1178331,1865264,2015,2/10/2018 15:50,41.78559336,-87.62169467,"(41.78559336, -87.621694669)"
10226050,HY413350,9/6/2015 22:15,018XX S ST LOUIS AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1021,10,24,29,08A,1153329,1890735,2015,2/10/2018 15:50,41.85602045,-87.7126896,"(41.856020451, -87.712689598)"
10226067,HY413518,9/7/2015 2:50,075XX S HALSTED ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,621,6,17,71,08A,1172272,1854914,2015,2/10/2018 15:50,41.7573272,-87.64421375,"(41.757327195, -87.644213747)"
10226081,HY413505,9/7/2015 0:30,094XX S INDIANA AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,SIDEWALK,FALSE,FALSE,634,6,6,49,26,1179251,1842527,2015,2/10/2018 15:50,41.72317954,-87.6190137,"(41.723179537, -87.619013704)"
10226083,HY413465,9/6/2015 22:00,065XX S RHODES AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,321,3,20,42,04A,1181024,1861829,2015,2/10/2018 15:50,41.7761058,-87.61192663,"(41.776105804, -87.611926629)"
10226097,HY413476,9/7/2015 1:20,062XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,313,3,20,42,7,1182636,1863821,2015,2/10/2018 15:50,41.78153478,-87.60595545,"(41.781534778, -87.605955453)"
10226110,HY413531,9/6/2015 23:45,001XX N PARKSIDE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1512,15,29,25,7,1138580,1900361,2015,2/10/2018 15:50,41.8827153,-87.76659328,"(41.882715299, -87.766593278)"
10226116,HY413415,9/7/2015 0:07,023XX W JACKSON BLVD,560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1225,12,2,28,08A,1160952,1898644,2015,2/10/2018 15:50,41.8775689,-87.68448988,"(41.877568895, -87.684489882)"
10226121,HY413360,9/6/2015 15:30,064XX N HAMILTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2412,24,50,2,7,1160804,1942689,2015,2/10/2018 15:50,41.99843416,-87.68380798,"(41.998434162, -87.683807982)"
10226140,HY413538,9/7/2015 3:15,015XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1433,14,1,24,7,1165548,1910730,2015,2/10/2018 15:50,41.91063718,-87.66727013,"(41.910637183, -87.667270125)"
10226156,HY413388,9/6/2015 22:00,009XX N KILDARE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1111,11,37,23,9,1147536,1906072,2015,2/10/2019 15:56,41.89821991,-87.73355961,"(41.898219905, -87.733559614)"
10226168,HY413552,9/7/2015 0:00,016XX N MILWAUKEE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1434,14,32,24,7,1162407,1910927,2015,2/10/2018 15:50,41.91124412,-87.67880346,"(41.911244117, -87.678803459)"
10226227,HY413593,9/7/2015 6:00,054XX W HARRISON ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,TRUE,1522,15,29,25,04A,1140326,1896789,2015,2/10/2018 15:50,41.87288145,-87.7602694,"(41.872881449, -87.760269397)"
10226244,HY413623,9/7/2015 6:30,0000X W OAK ST,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,TRUE,FALSE,1824,18,42,8,08A,1175568,1907139,2015,9/17/2015 11:37,41.9005639,-87.63056874,"(41.900563895, -87.630568743)"
10226256,HY413665,9/6/2015 17:00,102XX S EWING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,432,4,10,52,7,1202155,1837605,2015,2/10/2018 15:50,41.70912104,-87.53528725,"(41.709121037, -87.535287253)"
10226257,HY413615,9/6/2015 21:30,064XX S LOWE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,723,7,16,68,08A,1173144,1862203,2015,2/10/2018 15:50,41.77730987,-87.64080292,"(41.777309867, -87.640802922)"
10226262,HY413704,9/7/2015 8:45,060XX W BELMONT AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2511,25,36,19,04A,1135636,1920648,2015,2/10/2018 15:50,41.93843814,-87.77692066,"(41.938438137, -87.776920663)"
10045770,HY234416,4/24/2015 13:00,035XX W HOLLYWOOD AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1711,17,39,13,08A,1151540,1937640,2015,2/10/2018 15:50,41.98476721,-87.71802086,"(41.984767208, -87.718020857)"
10226290,HY413702,9/7/2015 9:10,024XX E 78TH ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,421,4,7,43,08A,1194014,1853728,2015,9/17/2015 11:37,41.75356717,-87.56457252,"(41.753567171, -87.564572519)"
10226299,HY413693,9/7/2015 9:00,098XX S HALSTED ST,560,ASSAULT,SIMPLE,GAS STATION,TRUE,FALSE,2223,22,21,73,08A,1172709,1839741,2015,2/10/2018 15:50,41.71568082,-87.64305821,"(41.715680818, -87.643058205)"
11859906,JC471509,10/13/2019 18:15,022XX N SHEFFIELD AVE,560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,1811,18,43,7,08A,1169256,1915139,2019,10/20/2019 16:03,41.9226559,-87.65351999,"(41.922655899, -87.653519985)"
10226309,HY413664,9/6/2015 21:30,033XX W MONROE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1124,11,28,27,7,1154060,1899336,2015,2/10/2018 15:50,41.879608,-87.70977713,"(41.879608002, -87.709777125)"
10226316,HY413759,9/7/2015 10:03,052XX S PRAIRIE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,231,2,3,40,08A,1178932,1870240,2015,2/10/2018 15:50,41.7992343,-87.61933962,"(41.799234303, -87.619339619)"
10226317,HY413649,9/7/2015 8:00,009XX E 79TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CONVENIENCE STORE,TRUE,FALSE,624,6,8,44,04A,1184024,1852825,2015,2/10/2018 15:50,41.75132837,-87.60120992,"(41.751328369, -87.601209921)"
10226323,HY413774,9/6/2015 21:30,027XX S KENNETH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1031,10,22,30,7,1147181,1885099,2015,2/10/2018 15:50,41.84067426,-87.73540009,"(41.840674257, -87.735400089)"
10226345,HY413672,9/3/2015 22:30,105XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,512,5,9,49,7,1178849,1835115,2015,2/10/2018 15:50,41.70284917,-87.62071088,"(41.702849166, -87.620710883)"
10226366,HY413847,9/7/2015 11:30,063XX S KEDZIE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,823,8,15,66,08A,1156148,1862230,2015,2/10/2018 15:50,41.77774266,-87.70310977,"(41.777742656, -87.703109768)"
10226367,HY413820,9/5/2015 22:30,020XX N MAJOR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2515,25,29,19,7,1138065,1912988,2015,2/10/2018 15:50,41.91737465,-87.76817895,"(41.917374652, -87.768178954)"
10226397,HY413620,9/7/2015 7:00,061XX S KIMBARK AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,FALSE,FALSE,314,3,20,42,04A,1185697,1864524,2015,9/17/2015 11:37,41.78339227,-87.59471112,"(41.783392267, -87.594711117)"
11859524,JC471223,10/13/2019 14:05,004XX N WABASH AVE,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1834,18,42,8,08A,1176668,1903135,2019,10/20/2019 16:03,41.88955192,-87.62664957,"(41.889551923, -87.626649565)"
10226412,HY413848,9/7/2015 11:15,013XX S KOMENSKY AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1011,10,24,29,08A,1149594,1893562,2015,2/10/2018 15:50,41.86385135,-87.72632567,"(41.863851348, -87.72632567)"
10226415,HY413648,9/6/2015 14:45,066XX N SHERIDAN RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2432,24,49,1,7,1167039,1944612,2015,2/10/2018 15:50,42.00357884,-87.66081595,"(42.003578836, -87.660815948)"
10226422,HY413767,9/7/2015 10:25,090XX S BRANDON AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,424,4,10,46,08A,1198896,1845602,2015,2/10/2018 15:50,41.73114774,-87.54695428,"(41.731147737, -87.546954283)"
10226431,HY413604,9/6/2015 22:30,066XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,322,3,20,69,08A,1178085,1860886,2015,2/10/2018 15:50,41.77358526,-87.62272926,"(41.773585263, -87.622729259)"
10226435,HY413602,9/7/2015 6:20,066XX S MICHIGAN AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,322,3,20,69,04A,1178086,1860861,2015,2/10/2018 15:50,41.77351664,-87.62272635,"(41.773516638, -87.62272635)"
10226436,HY413946,9/6/2015 23:00,069XX N SHERIDAN RD,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2431,24,49,1,08A,1166822,1946080,2015,2/10/2018 15:50,42.00761173,-87.66157191,"(42.007611727, -87.661571906)"
10226443,HY413935,9/7/2015 12:49,068XX S PAULINA ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,725,7,17,67,08A,1166189,1859376,2015,2/10/2018 15:50,41.76970308,-87.66638028,"(41.769703078, -87.666380284)"
10226471,HY413893,9/7/2015 12:10,070XX S RACINE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,733,7,17,68,08A,1169535,1858171,2015,2/10/2018 15:50,41.76632455,-87.6541502,"(41.76632455, -87.6541502)"
10226497,HY413806,9/6/2015 20:00,038XX N BERNARD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1732,17,35,16,7,1152714,1925285,2015,2/10/2018 15:50,41.95084108,-87.71403145,"(41.950841084, -87.714031447)"
